numprocesso;ano;modalidade;tipoveiculopublicacao;descricao;nredicao;datapublicacao
182;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11879;2025-04-25
183;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-10
183;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11848;2025-03-10
186;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90312;2025-05-06
186;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;60186;2025-05-06
186;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-05-06
188;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/entrada.do;11872;2025-04-11
189;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br;11851;2025-03-13
190;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.dioe.pr.gov.br;11842;2025-02-25
191;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3108;2025-02-20
192;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-05-06
192;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90313;2025-05-06
192;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;60215;2025-05-06
193;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3109;2025-02-21
194;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11869;2025-04-08
198;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-10
198;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11848;2025-03-10
202;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.dioe.pr.gov.br;11844;2025-02-27
203;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;3114;2025-02-28
206;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-10
206;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11848;2025-03-10
207;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11848;2025-03-10
207;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-10
209;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-10
209;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11848;2025-03-10
210;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.pr.gov.br/dioe;11901;2025-05-30
211;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-10
211;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11848;2025-03-10
213;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;http://www.folhadelondrina.com.br;;2025-03-11
213;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br;11849;2025-03-11
213;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;http://www.pncp.gov.br;;2025-03-11
216;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11864;2025-04-01
216;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11847;2025-03-07
218;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11845;2025-02-28
219;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11850;2025-03-12
220;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11880;2025-04-28
221;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11847;2025-03-07
222;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar;21305;2025-03-06
222;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.comprasnet.gov.br/seguro/loginportal.asp;90002;2025-03-06
222;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/sicor/public/licitacao/consultalicitacoes;;2025-03-06
223;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11849;2025-03-11
224;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-06-04
225;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11893;2025-05-19
225;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-05-19
225;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-05-16
225;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-05-17
225;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11872;2025-04-11
225;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11847;2025-03-07
227;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11847;2025-03-07
228;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11856;2025-03-20
229;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-05-27
229;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-05-26
230;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-05-13
230;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-05-13
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-03-26
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-03-24
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-03-07
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-03-21
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-03-07
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-03-07
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-03-22
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-03-07
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-02-26
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-03-26
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-03-24
231;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-03-25
232;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11872;2025-04-11
232;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11847;2025-03-07
233;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11932;2025-07-15
234;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11870;2025-04-09
234;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br/?d=1;3;2025-04-09
235;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11848;2025-03-10
236;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.impresaoficial.pr.gov.br;11917;2025-06-24
237;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-06-30
238;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11854;2025-03-18
238;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-18
240;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11933;2025-07-16
241;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11849;2025-03-11
241;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de Londrina;;2025-03-11
241;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/compras;;2025-03-11
242;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11854;2025-03-18
242;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-18
243;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11871;2025-04-10
244;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11850;2025-03-12
245;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-03-27
245;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2025-04-14
245;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-04-14
245;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2025-03-27
246;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11850;2025-03-12
250;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-03-28
250;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;folha de londrina;0;2025-03-28
253;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-06-09
253;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-06-09
254;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-05-16
254;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-05-16
256;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11851;2025-03-13
257;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11852;2025-03-14
258;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11859;2025-03-25
258;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11850;2025-03-12
260;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2025-04-25
260;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-04-25
261;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;FOLHA DE LONDRINA;0;2025-06-30
261;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;0;2025-06-30
265;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;0;2025-07-14
265;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-07-14
266;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;;2025-05-28
266;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Folha de londrina;;2025-05-28
268;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11851;2025-03-13
269;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-03-18
269;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11858;2025-03-18
270;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11855;2025-03-19
271;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11811;2025-01-13
273;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11890;2025-05-14
274;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11899;2025-05-27
276;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11854;2025-03-18
280;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11854;2025-03-18
282;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11854;2025-03-18
283;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;WWW.DIOE.PR.GOV.BR;;2025-06-13
283;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.comprasparana.pr.gov.br;11942;2025-07-29
283;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;;2025-06-13
283;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;WWW.DIOE.PR.GOV.BR;;2025-07-21
285;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11855;2025-03-19
286;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11888;2025-05-13
286;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;1;2025-05-13
287;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11925;2025-07-04
287;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;11939;2025-07-24
288;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL O PARANA;;2025-07-04
288;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11925;2025-07-04
288;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11943;2025-07-30
288;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;JORNAL O PARANA;;2025-07-30
291;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11880;2025-04-28
291;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.folhadelondrina.com.br;1;2025-04-28
292;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://sistemas.uel.br/;;2025-05-28
292;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/;11900;2025-05-28
294;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.documentos.dioe.pr.gov.br/dioe/consultaPublicaPDF.do?action=pgLocalizar&enviado=true&diarioCodigo=10&dataInicialEntr;3125;2025-03-19
295;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11927;2025-07-08
295;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.jornaldopovomaringa.com.br;10228;2025-07-08
300;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11874;2025-04-15
301;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11859;2025-03-25
302;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www.justica.pr.gov.br/sites/default/arquivos_restritos/files/documento/2025-02/1._edital_005-2024_-_karate.pdf;;2024-10-28
303;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11872;2025-04-11
303;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11866;2025-04-03
303;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11861;2025-03-27
305;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11908;2025-06-09
306;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11862;2025-03-28
307;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11925;2025-07-04
307;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11933;2025-07-16
307;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11952;2025-08-12
308;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.gov.br/compras/pt-br;;2025-03-27
308;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11861;2025-03-27
309;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11861;2025-03-27
310;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11870;2025-04-09
311;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11860;2025-03-26
311;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11874;2025-04-15
312;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;;;2025-06-02
313;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.documentos.dioe.pr.gov.br;11874;2025-04-15
314;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11867;2025-04-04
315;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11860;2025-03-25
316;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11862;2025-03-28
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-04-14
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-04-15
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-04-15
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-03-27
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-03-26
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-03-27
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-03-27
318;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-04-15
320;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11861;2025-03-27
327;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;http://www.folhadelondrina.com.br;;2025-05-06
327;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;http://www.imprensaoficial.pr.gov.br/;11884;2025-05-06
327;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://www3.unicentro.br/dircom/licitacoes/;;2025-05-06
327;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.gov.br/compras/pt-br;;2025-05-06
329;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br/dioe/localizar.do;11950;2025-08-08
330;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11871;2025-04-10
330;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.documentos.dioe.pr.gov.br;11862;2025-03-28
331;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11863;2025-03-31
332;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/;;2025-03-28
332;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovo.com.br;;2025-03-28
332;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;;2025-03-28
332;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;www.npd.uem.br/cmp/del_divulgacao.zul;;2025-03-28
337;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://editaisgazetadoparana.com.br/post/708;10680;2025-04-04
337;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://editaisgazetadoparana.com.br/post/725;10697;2025-04-25
337;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11879;2025-04-25
337;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11867;2025-04-04
339;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11896;2025-05-22
340;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11863;2025-03-31
340;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11886;2025-05-08
342;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11870;2025-04-09
343;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;0;2025-04-25
343;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;https://www.folhadelondrina.com.br;0;2025-04-25
344;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Jornal de Valor Economico;0;2025-04-08
344;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.dioe.pr.gov.br;11869;2025-04-08
344;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;Web Portal;0;2025-04-08
345;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;;;2025-04-02
345;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Endereço Eletrônico;https://pncp.gov.br/app/editais/77968170000199/2025/17;;2025-04-02
345;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;https://www.imprensaoficial.pr.gov.br/;11865;2025-04-02
346;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Outros Veículos de Publicação;www.jornaldopovomaringa.com.br;10243;2025-07-29
346;2025;Pregão Eletrônico (Lei Federal 14.133/2021);Diário Oficial do Estado;www.imprensaoficial.pr.gov.br;11942;2025-07-29
