numprocesso,objeto,orgao,datahomologacao,registrodepreco,tempoprazocontrato,valor_estimado,valor_ou_desconto_homologado,dataabertura,datahomologacao__dup1,adesao_ata_srp-2023__qtd_registros,adesao_ata_srp-2023__sum_lote_num,adesao_ata_srp-2023__mean_lote_num,adesao_ata_srp-2023__sum_classeitem_num,adesao_ata_srp-2023__mean_classeitem_num,adesao_ata_srp-2023__sum_numeroitem_num,adesao_ata_srp-2023__mean_numeroitem_num,adesao_ata_srp-2023__sum_item_num,adesao_ata_srp-2023__mean_item_num,adesao_ata_srp-2023__sum_quantidade_num,adesao_ata_srp-2023__mean_quantidade_num,adesao_ata_srp-2023__sum_valorunitario_num,adesao_ata_srp-2023__mean_valorunitario_num,alteracoes_ata_srp-2023__qtd_registros,alteracoes_ata_srp-2023__sum_lote_num,alteracoes_ata_srp-2023__mean_lote_num,alteracoes_ata_srp-2023__sum_classeitem_num,alteracoes_ata_srp-2023__mean_classeitem_num,alteracoes_ata_srp-2023__sum_numeroitem_num,alteracoes_ata_srp-2023__mean_numeroitem_num,alteracoes_ata_srp-2023__sum_item_num,alteracoes_ata_srp-2023__mean_item_num,alteracoes_ata_srp-2023__sum_valor_num,alteracoes_ata_srp-2023__mean_valor_num,contratos-2023__qtd_registros,contratos-2023__sum_numcontrato_num,contratos-2023__mean_numcontrato_num,contratos-2023__sum_anocontrato_num,contratos-2023__mean_anocontrato_num,empresas_participantes-2023__qtd_registros,empresas_participantes-2023__sum_nrlote_num,empresas_participantes-2023__mean_nrlote_num,empresas_participantes-2023__sum_cnpjcpfparticipante_num,empresas_participantes-2023__mean_cnpjcpfparticipante_num,empresas_participantes-2023__sum_razaosocialnomeparticipante_num,empresas_participantes-2023__mean_razaosocialnomeparticipante_num,empresas_participantes-2023__sum_valorpropostolote_num,empresas_participantes-2023__mean_valorpropostolote_num,itens-2023__qtd_registros,itens-2023__sum_nrlote_num,itens-2023__mean_nrlote_num,itens-2023__sum_classeitem_num,itens-2023__mean_classeitem_num,itens-2023__sum_numeroitem_num,itens-2023__mean_numeroitem_num,itens-2023__sum_item_num,itens-2023__mean_item_num,itens-2023__sum_quantidade_num,itens-2023__mean_quantidade_num,itens-2023__sum_valor_estimado_unitario_num,itens-2023__mean_valor_estimado_unitario_num,itens-2023__sum_valor_ou_desconto_homologado_unitario_num,itens-2023__mean_valor_ou_desconto_homologado_unitario_num,lotes-2023__qtd_registros,lotes-2023__sum_nrlote_num,lotes-2023__mean_nrlote_num,lotes-2023__sum_valor_estimado_num,lotes-2023__mean_valor_estimado_num,lotes-2023__sum_valor_ou_desconto_homologado_num,lotes-2023__mean_valor_ou_desconto_homologado_num,orgaos_participantes-2023__qtd_registros,orgaos_participantes-2023__sum_nrlote_num,orgaos_participantes-2023__mean_nrlote_num,orgaos_participantes-2023__sum_classeitem_num,orgaos_participantes-2023__mean_classeitem_num,orgaos_participantes-2023__sum_numeroitem_num,orgaos_participantes-2023__mean_numeroitem_num,orgaos_participantes-2023__sum_item_num,orgaos_participantes-2023__mean_item_num,orgaos_participantes-2023__sum_quantidadeprevista_num,orgaos_participantes-2023__mean_quantidadeprevista_num,publicidade-2023__qtd_registros,_filtro_obras_aplicado,anomaly_score,is_anomalous
14,"CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE REFORMA
DO BLOCO P DO ARQUIVO HISTORICO MUNICIPAL E CENTRO DE DOCUMENTACAO E
MEMORIA DA UNICENTRO, NO CAMPUS SANTA CRUZ, COM RECURSOS DO TC 18/23 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,nan,Não,nan,126185.19,nan,2023-11-16,nan,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14373.0,4791.0,6069.0,2023.0,11.0,49.0,4.454545454545454,51807115635045.0,4709737785004.091,,,3592724.06,326611.2781818182,22.0,71.0,3.227272727272727,36049.0,1638.590909090909,1269576.0,57708.0,,,18158.0,825.3636363636364,66950483.9,3043203.8136363635,3541424.06,321947.64181818184,22.0,71.0,3.227272727272727,67601468.02,3072794.0009090905,3592724.06,326611.2781818182,,,,,,,,,,,,16.0,True,-0.09764228930690716,0
15,"CONTRATACAO DE EMPRESA ESPECIALIZADA PARA PRESTACAO DE SERVICOS DE REPINTURA EM EDIFICACOES NO CAMPUS IRATI DA UNICENTRO, COM RECURSOS PROPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,2023-12-15,Não,nan,157001.61,nan,2023-11-21,2023-12-15,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10315.0,5157.5,4046.0,2023.0,9.0,18.0,2.0,93841323001167.0,10426813666796.334,3600.0,1200.0,2074612.72,230512.52444444445,11.0,20.0,1.8181818181818181,46048.0,4186.181818181818,787217.0,71565.18181818182,,,758.0,68.9090909090909,12112576.280000001,1101143.2981818183,1926563.44,214062.60444444444,11.0,20.0,1.8181818181818181,12334384.23,1121307.6572727272,2074612.72,230512.52444444445,4.0,10.0,2.5,22012.0,5503.0,328567.0,82141.75,,,750.0,187.5,11.0,True,-0.14640132052674765,0
16,CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ENGENHARIA.,UEL-Universidade Estadual de Londrina,2024-09-11,Não,nan,162834.74,nan,2024-05-29,2024-09-11,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16247.0,3249.4,10117.0,2023.4,11.0,55.0,5.0,348819484001767.0,31710862181978.816,,,8949085.639999999,813553.2399999999,26.0,104.0,4.0,96793.0,3722.8076923076924,1654281.0,63626.192307692305,4.0,4.0,15819.0,608.4230769230769,7631613.5035,293523.59628846153,7123071.69,647551.9718181818,20.0,98.0,4.9,9881162.21,494058.11050000007,8949085.639999999,813553.2399999999,7.0,7.0,1.0,2807.0,401.0,314654.0,44950.57142857143,4.0,4.0,160.0,22.857142857142858,6.0,True,-0.15658540553229672,0
19,"Contratação de empresa especializada na elaboração de projetos arquitetônicos e complementares para a construção do Centro Comunitário de Ensino, Pesquisa e Extensão da Unespar  CEPEX, Campus Paranavaí da Universidade Estadual do Paraná UNESPAR.",UNESPAR-Universidade Estadual do Paraná,2023-12-04,Não,nan,79936.70,nan,2023-09-22,2023-12-04,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5543.0,1385.75,8095.0,2023.75,26.0,145.0,5.576923076923077,384782477004431.0,14799326038631.96,,,400732.0,16029.28,25.0,139.0,5.56,33630.0,1345.2,1584537.0,63381.48,,,113008.0,4520.32,90140.20999999999,3755.842083333333,55877.528,2793.8764,22.0,133.0,6.045454545454546,877612.5,41791.07142857143,106381.0,5910.055555555556,7.0,7.0,1.0,1430.0,204.28571428571428,431404.0,61629.142857142855,,,323201.0,46171.57142857143,5.0,True,-0.1350071474357823,0
20,"Contratação Integrada de Empresa para Elaboração dos Projetos Básico e Executivo e Execução das Obras de Pavimentação da Rodovia PR-092 em Doutor Ulysses, do km 117,88 ao 129,83, numa extensão de 11,95 km.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,2024-02-26,Não,nan,1.00,nan,2023-12-21,2024-02-26,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11320.0,3773.3333333333335,6070.0,2023.3333333333333,21.0,344.0,16.38095238095238,166275141659250.0,7917863888535.714,,,245237235.89,11677963.613809522,51.0,617.0,12.098039215686274,87861.0,1722.764705882353,2528397.0,49576.41176470588,,,6648.0,130.35294117647058,62165.7,1268.6877551020407,245223426.8,13623523.711111112,43.0,606.0,14.093023255813954,151245.94,3688.9253658536586,245237183.34,15327323.95875,3.0,3.0,1.0,14518.0,4839.333333333333,94135.0,31378.333333333332,,,6600.0,2200.0,6.0,True,-0.025056257374439006,0
21,Reforma do telhado bloco H campus de Cascavel.,UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,2023-11-22,Não,nan,240332.01,nan,2023-11-02,2023-11-22,,,,,,,,,,,,,,,,,,,,,,,,,4.0,28127.0,7031.75,8094.0,2023.5,8.0,10.0,1.25,218548909827929.0,27318613728491.125,,,49819231.68,6227403.96,14.0,15.0,1.0714285714285714,19534.0,1395.2857142857142,954504.0,68178.85714285714,,,69076.0,4934.0,265015.2454,20385.788107692308,49208283.6752,4100690.306266667,8.0,9.0,1.125,1379237.01,197033.85857142857,49633686.75,8272281.125,9.0,10.0,1.1111111111111112,8516.0,946.2222222222222,724758.0,80528.66666666667,,,9072.0,1008.0,7.0,True,-0.11801998223313831,0
24,"CONTRATAÇÃO DE EMPRESA PARA CONSTRUÇÃO DA NOVA BIBLIOTECA CENTRAL DA UEL, COM APROXIMADAMENTE 5000,40M2",UEL-Universidade Estadual de Londrina,2024-08-30,Não,nan,12276938.84,nan,2024-06-19,2024-08-30,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15569.0,5189.666666666667,6070.0,2023.3333333333333,33.0,400.0,12.121212121212121,263877432416156.0,7996285830792.606,,,13009692.04,448610.07034482755,43.0,610.0,14.186046511627907,78857.0,1833.8837209302326,2123560.0,49385.11627906977,,,43.0,1.0,15319312.42,364745.5338095238,13013316.04,419784.38838709675,43.0,610.0,14.186046511627907,15362604.02,365776.28619047615,13011712.04,433723.73466666666,,,,,,,,,,,,5.0,True,-0.1018984913808158,0
26,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE TORRE DE TRANSFORMAÇÃO DE ENERGIA ELÉTRICA DO IPA-CCA.,UEL-Universidade Estadual de Londrina,2024-05-13,Não,nan,117677.85,nan,2024-04-24,2024-05-13,19.0,266.0,14.0,141659.0,7455.736842105263,265125.0,13953.947368421053,,,1167182.0,61430.63157894737,182.22,9.590526315789473,34.0,594.0,17.470588235294116,259343.0,7627.735294117647,550588.0,16193.764705882353,,,492.29,14.479117647058825,2.0,8260.0,4130.0,4048.0,2024.0,37.0,597.0,16.135135135135137,1092132663005037.0,29517099000136.137,,,7935048.989999999,214460.78351351348,39.0,567.0,14.538461538461538,266463.0,6832.384615384615,783565.0,20091.410256410258,,,29393174.0,753671.1282051282,6490439.859999999,170801.0489473684,93995.48000000001,2610.985555555556,40.0,600.0,15.0,23466610.849999998,601707.9705128204,7935048.989999999,214460.78351351348,1054.0,16364.0,15.52561669829222,8015276.0,7604.626185958255,12723260.0,12071.404174573056,,,29391510.0,27885.68311195446,8.0,True,-0.03014503791272699,0
28,"CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE REFORMA
DOS BANHEIROS DO 2O PAVIMENTO DO BLOCO G DO CAMPUS SANTA CRUZ DA
UNICENTRO, EM GUARAPUAVA-PR, COM RECURSOS PROPRIOS.",UNICENTRO-Universidade Estadual do Centro-Oeste,nan,Não,nan,121864.05,nan,2023-11-21,nan,31.0,319.0,10.290322580645162,232624.0,7504.0,65375.0,2108.8709677419356,,,20896.0,674.0645161290323,33.66,1.0858064516129031,26.0,336.0,12.923076923076923,195104.0,7504.0,65510.0,2519.6153846153848,,,30.23,1.1626923076923077,5.0,26732.0,5346.4,10119.0,2023.8,30.0,355.0,11.833333333333334,1120244763319725.0,37341492110657.5,,,1186403.36,39546.77866666667,28.0,281.0,10.035714285714286,194626.0,6950.928571428572,335160.0,11970.0,,,945151.0,33755.392857142855,1106317.1494,40974.70923703704,640825.975,24647.152884615385,31.0,341.0,11.0,2660004.7800000003,88666.82600000002,1171839.56,40408.26068965517,1050.0,11668.0,11.112380952380953,7879200.0,7504.0,1975407.0,1881.34,,,915147.0,871.5685714285714,9.0,True,-0.10512384901603339,0
29,"Contratação de empresa especializada em serviços de engenharia para execução da Ampliação do Colégio Estadual Fazenda Velha, situado na Rua Doutor Vital Brasil, 830, Bairro Estação, fone 41 3643-3279, no Município de Araucária, Estado do Paraná.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,2023-10-23,Não,nan,5783205.11,nan,2023-10-11,2023-10-23,14.0,133.0,9.5,105056.0,7504.0,90867.0,6490.5,,,1720.0,122.85714285714286,91.64,6.545714285714285,26.0,359.0,13.807692307692308,195104.0,7504.0,249728.0,9604.923076923076,,,539.46,20.74846153846154,5.0,29427.0,5885.4,10119.0,2023.8,80.0,1522.0,19.025,2462958323013404.0,30786979037667.55,,,1949030.73,24671.275063291137,85.0,1549.0,18.223529411764705,509884.0,5998.635294117647,3612914.0,42504.870588235295,,,729152.0,8578.258823529412,5793194.7700000005,69797.5273493976,4689812.0691,60125.79575769231,87.0,1554.0,17.862068965517242,12386146.540000001,145719.37105882354,1949049.73,24363.121625,767.0,9313.0,12.142112125162972,5744786.0,7489.942633637549,7985620.0,10411.499348109517,,,722911.0,942.5176010430248,8.0,True,-0.02887346937170976,0
30,"CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ENGENHARIA, PARA RECUPERAÇÃO E REFORMA DO BLOCO 03 E PASSARELAS DE ACESSO DO CCB DA UNIVERSIDADE ESTADUAL DE LONDRINA. - A PARTIR DOS LAYOUTS E MEMORIAIS ANEXOS - MAIORES DETALHES NA PASTA TÉCNICA.",UEL-Universidade Estadual de Londrina,2024-09-25,Não,nan,508386.02,nan,2024-04-19,2024-09-25,24.0,251.0,10.458333333333334,179697.0,7487.375,210901.0,8787.541666666666,,,2856.0,119.0,7059.110000000001,294.12958333333336,2.0,3.0,1.5,15008.0,7504.0,1452.0,726.0,,,3.5,1.75,5.0,17221.0,3444.2,10118.0,2023.6,37.0,296.0,8.0,1391657132006534.0,37612354919095.516,11301569909.0,11301569909.0,1886099.1300000001,50975.652162162165,38.0,297.0,7.815789473684211,227931.0,5998.184210526316,1096911.0,28866.07894736842,,,329441.0,8669.5,741586.05,20042.866216216218,694556.0700000001,19844.459142857144,39.0,299.0,7.666666666666667,2315493.57,60934.04131578947,1483474.17,41207.61583333333,900.0,9767.0,10.852222222222222,6784788.0,7538.653333333334,3953868.0,4393.1866666666665,,,242625.0,269.5833333333333,7.0,True,-0.11728402285750145,0
