numprocesso,objeto,orgao,datahomologacao,registrodepreco,tempoprazocontrato,valor_estimado,valor_ou_desconto_homologado,dataabertura,datahomologacao__dup1,adesao_ata_srp-2024__qtd_registros,adesao_ata_srp-2024__sum_lote_num,adesao_ata_srp-2024__mean_lote_num,adesao_ata_srp-2024__sum_classeitem_num,adesao_ata_srp-2024__mean_classeitem_num,adesao_ata_srp-2024__sum_numeroitem_num,adesao_ata_srp-2024__mean_numeroitem_num,adesao_ata_srp-2024__sum_item_num,adesao_ata_srp-2024__mean_item_num,adesao_ata_srp-2024__sum_quantidade_num,adesao_ata_srp-2024__mean_quantidade_num,adesao_ata_srp-2024__sum_valorunitario_num,adesao_ata_srp-2024__mean_valorunitario_num,alteracoes_ata_srp-2024__qtd_registros,alteracoes_ata_srp-2024__sum_lote_num,alteracoes_ata_srp-2024__mean_lote_num,alteracoes_ata_srp-2024__sum_classeitem_num,alteracoes_ata_srp-2024__mean_classeitem_num,alteracoes_ata_srp-2024__sum_numeroitem_num,alteracoes_ata_srp-2024__mean_numeroitem_num,alteracoes_ata_srp-2024__sum_item_num,alteracoes_ata_srp-2024__mean_item_num,alteracoes_ata_srp-2024__sum_valor_num,alteracoes_ata_srp-2024__mean_valor_num,contratos-2024__qtd_registros,contratos-2024__sum_numcontrato_num,contratos-2024__mean_numcontrato_num,contratos-2024__sum_anocontrato_num,contratos-2024__mean_anocontrato_num,empresas_participantes-2024__qtd_registros,empresas_participantes-2024__sum_nrlote_num,empresas_participantes-2024__mean_nrlote_num,empresas_participantes-2024__sum_cnpjcpfparticipante_num,empresas_participantes-2024__mean_cnpjcpfparticipante_num,empresas_participantes-2024__sum_razaosocialnomeparticipante_num,empresas_participantes-2024__mean_razaosocialnomeparticipante_num,empresas_participantes-2024__sum_valorpropostolote_num,empresas_participantes-2024__mean_valorpropostolote_num,itens-2024__qtd_registros,itens-2024__sum_nrlote_num,itens-2024__mean_nrlote_num,itens-2024__sum_classeitem_num,itens-2024__mean_classeitem_num,itens-2024__sum_numeroitem_num,itens-2024__mean_numeroitem_num,itens-2024__sum_item_num,itens-2024__mean_item_num,itens-2024__sum_quantidade_num,itens-2024__mean_quantidade_num,itens-2024__sum_valor_estimado_unitario_num,itens-2024__mean_valor_estimado_unitario_num,itens-2024__sum_valor_ou_desconto_homologado_unitario_num,itens-2024__mean_valor_ou_desconto_homologado_unitario_num,lotes-2024__qtd_registros,lotes-2024__sum_nrlote_num,lotes-2024__mean_nrlote_num,lotes-2024__sum_valor_estimado_num,lotes-2024__mean_valor_estimado_num,lotes-2024__sum_valor_ou_desconto_homologado_num,lotes-2024__mean_valor_ou_desconto_homologado_num,orgaos_participantes-2024__qtd_registros,orgaos_participantes-2024__sum_nrlote_num,orgaos_participantes-2024__mean_nrlote_num,orgaos_participantes-2024__sum_classeitem_num,orgaos_participantes-2024__mean_classeitem_num,orgaos_participantes-2024__sum_numeroitem_num,orgaos_participantes-2024__mean_numeroitem_num,orgaos_participantes-2024__sum_item_num,orgaos_participantes-2024__mean_item_num,orgaos_participantes-2024__sum_quantidadeprevista_num,orgaos_participantes-2024__mean_quantidadeprevista_num,publicidade-2024__qtd_registros,_filtro_obras_aplicado,anomaly_score,is_anomalous
9,"Contratação de empresa especializada para execução de obra de restauro do Monumento Rodoviário Poty Lazzarotto, localizado no Entroncamento da PRC 280, Trevo da CODAPAR, no município de Palmas, Paraná.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,2024-06-25,Não,nan,210940.17,nan,2024-05-03,2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,6.0,28410.0,4735.0,12144.0,2024.0,17.0,87.0,5.117647058823529,309093338406151.0,18181961082714.766,108.0,108.0,13325187.14,783834.5376470588,42.0,127.0,3.0238095238095237,43828.0,1043.5238095238096,2505779.0,59661.40476190476,,,25550.0,608.3333333333334,5210290.42,127080.25414634147,838328.6933,25403.899796969697,26.0,111.0,4.269230769230769,119767609.28,4790704.3712,13325187.14,783834.5376470588,22.0,28.0,1.2727272727272727,28000.0,1272.7272727272727,1132003.0,51454.681818181816,,,251.0,11.409090909090908,,True,-0.11158558172896288,0
10,"Edital de licitação na modalidade de concorrência para contratação de empresa especializada em serviços de engenharia, abrangendo confecção de projetos, laudos e execução de serviços de reforma predial, incluindo fornecimento de materiais, no campi de Paranavaí da UNESPAR. Este edital está fundamentado na Lei Federal 14.133/2021 e no Decreto Estadual 10.086/2022.",UNESPAR-Universidade Estadual do Paraná,2024-05-27,Não,nan,21040.45,nan,2024-04-22,2024-05-27,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6447.0,3223.5,4048.0,2024.0,26.0,129.0,4.961538461538462,405312825086389.0,15588954811014.96,2.0,2.0,1421419.13,54669.96653846154,42.0,227.0,5.404761904761905,211470.0,5035.0,3071867.0,73139.69047619047,,,461.0,10.976190476190476,1712486.7766,40773.49468095238,1375875.03,33557.92756097561,27.0,138.0,5.111111111111111,1774723.92,65730.51555555555,1421419.13,54669.96653846154,2.0,3.0,1.5,14008.0,7004.0,164033.0,82016.5,,,398.0,199.0,,True,-0.12520974099951548,0
12,"CONTRATACAO DE EMPRESA PARA ELABORACAO DE PROJETOS COMPLEMENTARES, ORCAMENTO E EXECUCAO DE REFORMA DO ANTIGO PRONTO SOCORRO OBSTETRICO PARA INSTALACAO DE UM EQUIPAMENTO DE RESSONANCIA MAGNETICA COM AREA DE 250,45 METROS QUADRADO",UEL-Universidade Estadual de Londrina,2024-07-08,Não,nan,2009116.45,nan,2024-06-18,2024-07-08,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6433.0,3216.5,4048.0,2024.0,135.0,2654.0,19.659259259259258,4953864606741970.0,36695293383273.85,,,3900560.48,28893.04059259259,77.0,1436.0,18.649350649350648,373821.0,4854.818181818182,2674911.0,34739.103896103894,,,263197.0,3418.1428571428573,2280122.4126,30401.632168,2413046.0347,41604.24197758621,84.0,1580.0,18.80952380952381,11654485.25,140415.48493975904,3329100.2,50440.912121212124,48.0,1176.0,24.5,311955.0,6499.0625,751544.0,15657.166666666666,,,166245.0,3463.4375,,True,0.0616607605139724,1
15,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS DE REFORMA DO BLOCO P DO ARQUIVO HISTÓRICO MUNICIPAL E CENTRO DE DOCUMENTAÇÃO E MEMÓRIA DA UNICENTRO, NO CÂMPUS SANTA CRUZ, COM RECURSOS DO TC 18/23 SETI.",UNICENTRO-Universidade Estadual do Centro-Oeste,2024-06-20,Não,nan,130282.50,nan,2024-06-06,2024-06-20,44.0,782.0,17.772727272727273,268900.0,6111.363636363636,1811705.0,41175.11363636364,,,38050.0,864.7727272727273,462.38,10.508636363636363,11.0,118.0,10.727272727272727,67111.0,6101.0,166227.0,15111.545454545454,,,69.43,6.311818181818182,2.0,9378.0,4689.0,4049.0,2024.5,35.0,597.0,17.057142857142857,985055663538451.0,28144447529670.027,,,19077353.2,545067.2342857142,43.0,747.0,17.372093023255815,238892.0,5555.627906976744,1657673.0,38550.53488372093,,,307411.0,7149.093023255814,299006.66,7119.2061904761895,279653.21,8739.1628125,46.0,781.0,16.97826086956522,25036568.75,556368.1944444445,19077353.2,545067.2342857142,813.0,15195.0,18.690036900369005,4981763.0,6127.629766297663,29721231.0,36557.47970479705,,,307307.0,377.9913899138991,,True,-0.07492086842157247,0
16,"1.1 O objeto do concurso é a seleção do melhor Estudo Preliminar do Projeto de Arquitetura para um Planetário com posterior contratação de seu autor para elaboração de todos os projetos legais e executivos, visando sua construção no Parque da Ciência Newton Freire Maia, espaço público, de caráter científico, educacional, cultural e turístico, com área aproximada de 23.810,00m,  localizado  na  Estrada da Graciosa, 7400,  Jardim Boa Vista, Pinhais/PR, CEP 83.327-000, conforme Termo de Referência Anexo VII e demais elementos técnicos instrutores compõem este Edital.
1.2 O Estudo Preliminar do Projeto de Arquitetura deverá apresentar conceitos que ofertem uma visão arquitetônica única e inovadora do Planetário, assegurando que este se torne um marco educacional, cultural, turístico e científico na região.
1.3 	A seleção do objeto levará em consideração o Estudo Preliminar do Projeto de Arquitetura mais adequado, funcional, esteticamente belo e exequível, com respeito à liberdade de proposição pelos concorrentes, porém condicionado aos parâmetros, determinações e orientações presentes neste Edital e seus anexos.",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,nan,Não,nan,338198.71,nan,2024-05-28,nan,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1386.0,1386.0,2024.0,2024.0,57.0,536.0,9.403508771929825,825957580835325.0,14490483874303.947,,,134909.39,2366.8314035087724,31.0,212.0,6.838709677419355,130129.0,4197.709677419355,1692703.0,54603.32258064516,,,153242.0,4943.290322580645,446185.00080000004,15935.178600000001,290.91020000000003,17.112364705882356,36.0,290.0,8.055555555555555,574926.1,17422.00303030303,37889.12,1722.2327272727273,18.0,171.0,9.5,117341.0,6518.944444444444,1022930.0,56829.444444444445,,,3230.0,179.44444444444446,,True,-0.08971092987932183,0
17,"Contratação de Elaboração de Anteprojeto de Engenharia para Duplicação com Marginais  da Rodovia PR-218, entre KM 237,72 -final da pista dupla em Arapongas e o KM 247,72 - acesso à Sabáudia, numa extensão de 10,40 km.",DER-Departamento de Estradas de Rodagem do Estado do Paraná,2024-10-16,Não,nan,1027505.93,nan,2024-06-03,2024-10-16,,,,,,,,,,,,,,1.0,5.0,5.0,6510.0,6510.0,78542.0,78542.0,,,1600.0,1600.0,5.0,9766.0,1953.2,10124.0,2024.8,49.0,299.0,6.1020408163265305,2004184681648365.0,40901728196905.41,,,1048604110.32,21400083.884081632,32.0,193.0,6.03125,80069.0,2502.15625,1818547.0,56829.59375,,,806.0,25.1875,2050879311.31,64089978.4784375,1045705466.71,47532066.66863637,32.0,193.0,6.03125,2051448428.13,64107763.3790625,1045989258.2,47544966.28181818,11.0,66.0,6.0,71610.0,6510.0,857900.0,77990.90909090909,,,379.0,34.45454545454545,,True,0.17174948496139208,1
18,"Empreitada por preço unitário, para a reforma de banheiros do Bloco I - 1º andar, e adequações para substituição de elevador na Universidade Estadual do Oeste do Paraná - UNIOESTE Campus de Marechal Cândido Rondon.",UNIOESTE REITOR-Universidade Estadual do Oeste do Paraná - Reitoria,2024-06-04,Não,nan,303004.34,nan,2024-06-03,2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8039.0,2009.75,8096.0,2024.0,13.0,31.0,2.3846153846153846,313801318001732.0,24138562923210.152,3.0,3.0,16677315.700000001,1282870.4384615386,23.0,60.0,2.608695652173913,38259.0,1663.4347826086957,1834801.0,79773.95652173914,,,54697.0,2378.1304347826085,601436.4855000001,28639.832642857145,556452.5838,92742.09730000001,13.0,30.0,2.3076923076923075,20237774.48,1839797.68,16372480.07,2728746.678333333,,,,,,,,,,,,,True,-0.13758102200608918,0
19,"Contratação de empresa especializada em serviços de engenharia para Ampliação do Colégio Estadual Marechal Arthur da Costa e Silva, situado na Rua Vereador José Teixeira Alves, 171, fone 44 3435-1246, no Município de Planaltina do Paraná, Estado do Paraná",FUNDEPAR-Instituto Paranaense de Desenvolvimento Educacional,2024-06-21,Não,nan,652423.54,nan,2024-05-23,2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,4.0,28009.0,7002.25,8097.0,2024.25,3.0,3.0,1.0,96260355000827.0,32086785000275.668,3.0,3.0,13765440.0,6882720.0,4.0,4.0,1.0,8105.0,2026.25,176998.0,44249.5,,,10214.0,2553.5,795052.9133,198763.228325,673366.8518000001,224455.6172666667,4.0,4.0,1.0,22666923.35,5666730.8375,13765458.5,4588486.166666667,1.0,1.0,1.0,5902.0,5902.0,59723.0,59723.0,,,10000.0,10000.0,,True,-0.15762920011113107,0
21,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DA OBRA DE
CONSTRUÇÃO DO NOVO BLOCO",FUNEAS-Fundação Estatal de Atenção em Saúde do Estado do Paraná,2024-12-04,Não,nan,9887554.01,9022000.00,2024-08-12,2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4909.0,4909.0,2025.0,2025.0,5.0,11.0,2.2,161447488000762.0,32289497600152.4,,,9307971.0,1861594.2,32.0,57.0,1.78125,216160.0,6755.0,1794057.0,56064.28125,,,3350.0,104.6875,15996962.309999999,516031.0422580645,9050884.0,301696.13333333336,7.0,13.0,1.8571428571428572,40638540.0,6773090.0,9307971.0,1861594.2,30.0,55.0,1.8333333333333333,215255.0,7175.166666666667,1708119.0,56937.3,,,3348.0,111.6,,True,-0.1348861661880285,0
24,Contratacao de empresa especializada em obras e servicos de engenharia para reforma e ampliacao da sede da 11a Companhia Independente de Policia Militar 11a CIPM situada a Rua dos Tres Poderes n. 164 no municipio de Cambe Parana.,SECID-Secretaria de Estado das Cidades (Antigo SEDU),2024-09-02,Não,nan,2941716.90,nan,2024-07-26,2024-09-02,6.0,41.0,6.833333333333333,54618.0,9103.0,253992.0,42332.0,,,755.0,125.83333333333333,1672.99,278.83166666666665,,,,,,,,,,,,4.0,18729.0,4682.25,8097.0,2024.25,35.0,572.0,16.34285714285714,1310924952189953.0,37454998633998.66,,,16592266.35,474064.7528571428,80.0,1408.0,17.6,100267.0,1253.3375,3615375.0,45192.1875,,,65203.0,815.0375,3099301.76,39231.667848101264,2116983.24,43203.73959183674,58.0,1093.0,18.844827586206897,27162727.0,476539.0701754386,16592266.35,474064.7528571428,70.0,429.0,6.128571428571429,637210.0,9103.0,2963240.0,42332.0,,,50719.0,724.5571428571428,,True,-0.027787209048278638,0
25,"Contratação de empresa especializada para apoio à fiscalização da obra de Pavimentação das Estradas Rurais de Ligação entre São José dos Pinhais e Mandirituba, na Região Metropolitana
de Curitiba, Paraná, com extensão total de 26,61 km",AMEP-Agência de Assuntos Metropolitanos do Paraná (Antigo COMEC),nan,Não,nan,4509549.66,nan,2024-06-24,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,63.0,3.5,311524464003960.0,17306914666886.666,,,520285.0,28904.722222222223,69.0,1914.0,27.73913043478261,90770.0,1315.5072463768115,5339187.0,77379.52173913043,,,13095.0,189.7826086956522,4686850.69,67925.37231884059,679.62,113.27,69.0,1914.0,27.73913043478261,12890497.06,186818.7979710145,163769.0,27294.833333333332,6.0,21.0,3.5,39060.0,6510.0,530616.0,88436.0,,,1500.0,250.0,,True,-0.0011958133432756757,0
